id,name,county,state,countyFips,lat,lng,confidence,sourceDate,agencyName,reportedLocation,jurisdictionId,locatedBy,ambiguousJunction,statute,sourceUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceNearMiss,crossSourceNearMissMeters,crossSourceNearMissSiteId
alpr-reported-corcoran-police-department-county-road-50-at-county-road-19,Reported ALPR — County Road 50 at County Road 19,Hennepin County,MN,27053,45.0946102,-93.635612,confirmed,,Corcoran Police Department,County Road 50 at County Road 19,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-corcoran-police-department-county-road-50-at-county-road-19,1,43,50,false,false,false,,
alpr-reported-corcoran-police-department-county-road-10-at-county-road-19,Reported ALPR — County Road 10 at County Road 19,Hennepin County,MN,27053,45.1235625,-93.6358341,confirmed,,Corcoran Police Department,County Road 10 at County Road 19,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-corcoran-police-department-county-road-30-at-county-road-19,Reported ALPR — County Road 30 at County Road 19,Hennepin County,MN,27053,45.130775,-93.635696,confirmed,,Corcoran Police Department,County Road 30 at County Road 19,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-corcoran-police-department-county-road-19-at-oakdale-drive,Reported ALPR — County Road 19 at Oakdale Drive,Hennepin County,MN,27053,45.1452949,-93.6355051,confirmed,,Corcoran Police Department,County Road 19 at Oakdale Drive,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-corcoran-police-department-county-road-19-at-oakdale-drive,1,15,50,false,false,false,,
alpr-reported-cottage-grove-police-department-65th-street-at-goodview-avenue-eastbound,Reported ALPR — 65th Street at Goodview Avenue eastbound,Washington County,MN,27163,44.85509653703704,-92.97945603333335,confirmed,,Cottage Grove Police Department,65th Street at Goodview Avenue eastbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-cottage-grove-police-department-61st-street-south-at-hedgecroft-avenue-south-southbound,Reported ALPR — 61st Street South at Hedgecroft Avenue South southbound,Washington County,MN,27163,44.8613321,-92.950218,confirmed,,Cottage Grove Police Department,61st Street South at Hedgecroft Avenue South southbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-cottage-grove-police-department-east-point-douglas-road-south-at-80th-street-southbound,Reported ALPR — East Point Douglas Road South at 80th Street southbound,Washington County,MN,27163,44.833542425000005,-92.9583192,confirmed,,Cottage Grove Police Department,East Point Douglas Road South at 80th Street southbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-cottage-grove-police-department-east-point-douglas-road-south-at-80th-street-southbound,1,31,50,false,false,false,,
alpr-reported-cottage-grove-police-department-jamaica-avenue-south-at-east-point-douglas-road-northbound,Reported ALPR — Jamaica Avenue South at East Point Douglas Road northbound,Washington County,MN,27163,44.817690666666664,-92.93194936666667,confirmed,,Cottage Grove Police Department,Jamaica Avenue South at East Point Douglas Road northbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-cottage-grove-police-department-jamaica-avenue-south-at-east-point-douglas-road-northbound,2,21,50,false,false,false,,
alpr-reported-cottage-grove-police-department-80th-street-south-at-east-point-douglas-road-eastbound,Reported ALPR — 80th Street South at East Point Douglas Road eastbound,Washington County,MN,27163,44.83352155,-92.95831896666668,confirmed,,Cottage Grove Police Department,80th Street South at East Point Douglas Road eastbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-cottage-grove-police-department-80th-street-south-at-east-point-douglas-road-eastbound,1,25,50,false,false,false,,
alpr-reported-cottage-grove-police-department-70th-street-at-east-point-douglas-road-eastbound,Reported ALPR — 70th Street at East Point Douglas Road eastbound,Washington County,MN,27163,44.8484074,-92.9842827,confirmed,,Cottage Grove Police Department,70th Street at East Point Douglas Road eastbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-cottage-grove-police-department-jamaica-avenue-south-at-west-point-douglas-road-southbound,Reported ALPR — Jamaica Avenue South at West Point Douglas Road southbound,Washington County,MN,27163,44.814445825,-92.93518817500001,confirmed,,Cottage Grove Police Department,Jamaica Avenue South at West Point Douglas Road southbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-cottage-grove-police-department-east-point-douglas-road-at-jamaica-avenue-eastbound,Reported ALPR — East Point Douglas Road at Jamaica Avenue eastbound,Washington County,MN,27163,44.817690666666664,-92.93194936666667,confirmed,,Cottage Grove Police Department,East Point Douglas Road at Jamaica Avenue eastbound,agency-jurisdiction-cottage-grove-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,true,21,cross-alpr-reported-cottage-grove-police-department-jamaica-avenue-south-at-east-point-douglas-road-northbound
alpr-reported-crystal-police-department-36th-avenue-north-at-welcome-avenue-north,Reported ALPR — 36th Avenue North at Welcome Avenue North,Hennepin County,MN,27053,45.021718,-93.3507799,confirmed,,Crystal Police Department,36th Avenue North at Welcome Avenue North,agency-jurisdiction-crystal-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-crystal-police-department-west-broadway-at-47th-avenue-north,Reported ALPR — West Broadway at 47th Avenue North,Hennepin County,MN,27053,45.0400064,-93.3485561,confirmed,,Crystal Police Department,West Broadway at 47th Avenue North,agency-jurisdiction-crystal-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-crystal-police-department-west-broadway-at-47th-avenue-north,1,17,50,false,false,false,,
alpr-reported-crystal-police-department-nevada-avenue-north-at-36th-avenue-north,Reported ALPR — Nevada Avenue North at 36th Avenue North,Hennepin County,MN,27053,45.0218978,-93.3726793,confirmed,,Crystal Police Department,Nevada Avenue North at 36th Avenue North,agency-jurisdiction-crystal-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-crystal-police-department-nevada-avenue-north-at-36th-avenue-north,1,20,50,false,false,false,,
alpr-reported-crystal-police-department-west-broadway-at-60th-avenue-north,Reported ALPR — West Broadway at 60th Avenue North,Hennepin County,MN,27053,45.06201435,-93.3727674,confirmed,,Crystal Police Department,West Broadway at 60th Avenue North,agency-jurisdiction-crystal-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-dayton-police-department-south-diamond-lake-road-and-arrowood-lane,Reported ALPR — South Diamond Lake Road and Arrowood Lane,Hennepin County,MN,27053,45.198864,-93.424866,confirmed,,Dayton Police Department,South Diamond Lake Road and Arrowood Lane,agency-jurisdiction-dayton-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-dayton-police-department-south-diamond-lake-road-and-arrowood-lane,2,15,50,false,false,false,,
alpr-reported-dayton-police-department-fernbrook-lane-and-elm-creek-road,Reported ALPR — Fernbrook Lane and Elm Creek Road,Hennepin County,MN,27053,45.1559729,-93.4619538,confirmed,,Dayton Police Department,Fernbrook Lane and Elm Creek Road,agency-jurisdiction-dayton-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-dayton-police-department-fernbrook-lane-and-elm-creek-road,1,27,50,false,false,false,,
alpr-reported-dayton-police-department-dayton-parkway-and-county-road-81,Reported ALPR — Dayton Parkway and County Road 81,Hennepin County,MN,27053,45.1623011,-93.5055208,confirmed,,Dayton Police Department,Dayton Parkway and County Road 81,agency-jurisdiction-dayton-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-dayton-police-department-dayton-river-road-and-balsam-lane,Reported ALPR — Dayton River Road and Balsam Lane,Hennepin County,MN,27053,45.2026281,-93.424739,confirmed,,Dayton Police Department,Dayton River Road and Balsam Lane,agency-jurisdiction-dayton-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-deephaven-police-department-minnetonka-boulevard-at-cottagewood-road,Reported ALPR — Minnetonka Boulevard at Cottagewood Road,Hennepin County,MN,27053,44.9222812,-93.535999,confirmed,,Deephaven Police Department,Minnetonka Boulevard at Cottagewood Road,agency-jurisdiction-deephaven-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-deephaven-police-department-minnetonka-boulevard-at-cottagewood-road,1,38,50,false,false,false,,
alpr-reported-deephaven-police-department-vine-hill-road-at-excelsior-boulevard,Reported ALPR — Vine Hill Road at Excelsior Boulevard,Hennepin County,MN,27053,44.9114668,-93.525685,confirmed,,Deephaven Police Department,Vine Hill Road at Excelsior Boulevard,agency-jurisdiction-deephaven-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-deephaven-police-department-vine-hill-road-at-excelsior-boulevard,1,23,50,false,false,false,,
alpr-reported-duluth-police-department-south-27th-avenue-west-at-west-michigan-street-2,Reported ALPR — South 27th Avenue West at West Michigan Street (2),St. Louis County,MN,27137,46.7608393,-92.1311316,confirmed,,Duluth Police Department,South 27th Avenue West at West Michigan Street (2),,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-duluth-police-department-south-27th-avenue-west-at-west-michigan-street-2,2,16,50,false,false,false,,
alpr-reported-duluth-police-department-west-michigan-street-at-north-46th-avenue-west,Reported ALPR — West Michigan Street at North 46th Avenue West,St. Louis County,MN,27137,46.7440258,-92.1559479,confirmed,,Duluth Police Department,West Michigan Street at North 46th Avenue West,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-duluth-police-department-mesaba-avenue-at-west-first-street,Reported ALPR — Mesaba Avenue at West First Street,St. Louis County,MN,27137,46.7808008,-92.1082229,confirmed,,Duluth Police Department,Mesaba Avenue at West First Street,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-duluth-police-department-lake-avenue-at-superior-street,Reported ALPR — Lake Avenue at Superior Street,St. Louis County,MN,27137,46.7869534,-92.0981979,confirmed,,Duluth Police Department,Lake Avenue at Superior Street,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-duluth-police-department-lake-avenue-at-superior-street,1,19,50,false,false,false,,
alpr-reported-duluth-police-department-46th-avenue-west-at-michigan-street,Reported ALPR — 46th Avenue West at Michigan Street,St. Louis County,MN,27137,46.7440258,-92.1559479,confirmed,,Duluth Police Department,46th Avenue West at Michigan Street,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-eagan-police-department-pilot-knob-road-at-yankee-doodle-road-northbound,"Reported ALPR — Pilot Knob Road at Yankee Doodle Road, northbound",Dakota County,MN,27037,44.83355080000001,-93.167321775,confirmed,,Eagan Police Department,"Pilot Knob Road at Yankee Doodle Road, northbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-eagan-police-department-pilot-knob-road-at-yankee-doodle-road-northbound,1,26,50,false,false,false,,
alpr-reported-eagan-police-department-cliff-road-at-cedar-avenue-eastbound,"Reported ALPR — Cliff Road at Cedar Avenue, eastbound",Dakota County,MN,27037,44.7899059,-93.2210877,confirmed,,Eagan Police Department,"Cliff Road at Cedar Avenue, eastbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-eagan-police-department-denmark-avenue-at-yankee-doodle-road-southbound,"Reported ALPR — Denmark Avenue at Yankee Doodle Road, southbound",Dakota County,MN,27037,44.83352035,-93.1596683,confirmed,,Eagan Police Department,"Denmark Avenue at Yankee Doodle Road, southbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-eagan-police-department-denmark-avenue-at-yankee-doodle-road-southbound,1,30,50,false,false,false,,
alpr-reported-eagan-police-department-duckwood-drive-at-pilot-knob-road-eastbound,"Reported ALPR — Duckwood Drive at Pilot Knob Road, eastbound",Dakota County,MN,27037,44.827164624999995,-93.16727797499999,confirmed,,Eagan Police Department,"Duckwood Drive at Pilot Knob Road, eastbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-eagan-police-department-duckwood-drive-at-pilot-knob-road-eastbound,1,43,50,false,false,false,,
alpr-reported-eagan-police-department-cedar-grove-parkway-at-nicols-road,Reported ALPR — Cedar Grove Parkway at Nicols Road,Dakota County,MN,27037,44.8121067,-93.217912,confirmed,,Eagan Police Department,Cedar Grove Parkway at Nicols Road,agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-eagan-police-department-cedar-grove-parkway-at-nicols-road,1,50,50,false,false,false,,
alpr-reported-eagan-police-department-cedar-grove-parkway-at-silver-bell-road-northbound,"Reported ALPR — Cedar Grove Parkway at Silver Bell Road, northbound",Dakota County,MN,27037,44.818830420000005,-93.2078783,confirmed,,Eagan Police Department,"Cedar Grove Parkway at Silver Bell Road, northbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-eagan-police-department-silver-bell-road-at-nicols-road-northbound,"Reported ALPR — Silver Bell Road at Nicols Road, northbound",Dakota County,MN,27037,44.8191888,-93.2183565,confirmed,,Eagan Police Department,"Silver Bell Road at Nicols Road, northbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-eagan-police-department-silver-bell-road-at-nicols-road-southbound,"Reported ALPR — Silver Bell Road at Nicols Road, southbound",Dakota County,MN,27037,44.8191888,-93.2183565,confirmed,,Eagan Police Department,"Silver Bell Road at Nicols Road, southbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-eagan-police-department-silver-bell-road-at-nicols-road-westbound,"Reported ALPR — Silver Bell Road at Nicols Road, westbound",Dakota County,MN,27037,44.8191888,-93.2183565,confirmed,,Eagan Police Department,"Silver Bell Road at Nicols Road, westbound",agency-jurisdiction-eagan-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-elk-river-police-department-school-street-nw-at-proctor-avenue-nw-eastbound,Reported ALPR — School Street NW at Proctor Avenue NW eastbound,Sherburne County,MN,27141,45.311544,-93.577379,confirmed,,Elk River Police Department,School Street NW at Proctor Avenue NW eastbound,agency-jurisdiction-elk-river-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-elk-river-police-department-school-street-nw-at-proctor-avenue-nw-eastbound,1,15,50,false,false,false,,
alpr-reported-elk-river-police-department-jackson-avenue-nw-at-4th-street-northbound,Reported ALPR — Jackson Avenue NW at 4th Street northbound,Sherburne County,MN,27141,45.305551,-93.5669795,confirmed,,Elk River Police Department,Jackson Avenue NW at 4th Street northbound,agency-jurisdiction-elk-river-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-elk-river-police-department-181st-avenue-nw-at-cleveland-street-nw-westbound,Reported ALPR — 181st Avenue NW at Cleveland Street NW westbound,Sherburne County,MN,27141,45.2998518,-93.5160706,confirmed,,Elk River Police Department,181st Avenue NW at Cleveland Street NW westbound,agency-jurisdiction-elk-river-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-elk-river-police-department-elk-lake-road-nw-at-meadowvale-road-nw-northbound,Reported ALPR — Elk Lake Road NW at Meadowvale Road NW northbound,Sherburne County,MN,27141,45.3238402,-93.5971182,confirmed,,Elk River Police Department,Elk Lake Road NW at Meadowvale Road NW northbound,agency-jurisdiction-elk-river-police,osm-intersection,true,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-elk-river-police-department-twin-lakes-road-nw-at-cleveland-road-nw-westbound,Reported ALPR — Twin Lakes Road NW at Cleveland Road NW westbound,Sherburne County,MN,27141,45.321499300000006,-93.52148352857144,confirmed,,Elk River Police Department,Twin Lakes Road NW at Cleveland Road NW westbound,agency-jurisdiction-elk-river-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-elk-river-police-department-193rd-avenue-nw-at-evans-street-nw-eastbound,Reported ALPR — 193rd Avenue NW at Evans Street NW eastbound,Sherburne County,MN,27141,45.32139972,-93.56017944,confirmed,,Elk River Police Department,193rd Avenue NW at Evans Street NW eastbound,agency-jurisdiction-elk-river-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-elk-river-police-department-193rd-avenue-nw-at-evans-street-nw-eastbound,1,39,50,false,false,false,,
alpr-reported-elk-river-police-department-181st-avenue-nw-at-tyler-drive-nw,Reported ALPR — 181st Avenue NW at Tyler Drive NW,Sherburne County,MN,27141,45.299524950000006,-93.5419428,confirmed,,Elk River Police Department,181st Avenue NW at Tyler Drive NW,agency-jurisdiction-elk-river-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-faribault-police-department-willow-street-and-allen-path,Reported ALPR — Willow Street and Allen Path,Rice County,MN,27131,44.267616,-93.272758,confirmed,,Faribault Police Department,Willow Street and Allen Path,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-faribault-police-department-7th-street-nw-at-2nd-ave-nw,Reported ALPR — 7th Street NW at 2nd Ave. NW,Rice County,MN,27131,44.2981164,-93.2715787,confirmed,,Faribault Police Department,7th Street NW at 2nd Ave. NW,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-faribault-police-department-7th-street-nw-at-2nd-ave-nw,1,47,50,false,false,false,,
alpr-reported-forest-lake-police-department-11th-avenue-sw-at-eureka-avenue-north,Reported ALPR — 11th Avenue SW at Eureka Avenue North,Washington County,MN,27163,45.2685531,-93.0060338,confirmed,,Forest Lake Police Department,11th Avenue SW at Eureka Avenue North,agency-jurisdiction-forest-lake-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-forest-lake-police-department-11th-avenue-sw-at-eureka-avenue-north,1,23,50,false,false,false,,
alpr-reported-hopkins-police-department-17th-avenue-south-and-first-street-south,Reported ALPR — 17th Avenue South and First Street South,Hennepin County,MN,27053,44.922575,-93.421776,confirmed,,Hopkins Police Department,17th Avenue South and First Street South,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-hopkins-police-department-17th-avenue-south-and-first-street-south,1,45,50,false,false,false,,
alpr-reported-hopkins-police-department-blake-road-north-and-highway-7,Reported ALPR — Blake Road North and Highway 7,Hennepin County,MN,27053,44.93554225,-93.38577434999999,confirmed,,Hopkins Police Department,Blake Road North and Highway 7,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-hopkins-police-department-blake-road-north-and-highway-7,1,49,50,false,false,false,,
alpr-reported-hopkins-police-department-excelsior-boulevard-and-blake-road-north,Reported ALPR — Excelsior Boulevard and Blake Road North,Hennepin County,MN,27053,44.92574425,-93.38576725,confirmed,,Hopkins Police Department,Excelsior Boulevard and Blake Road North,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-hopkins-police-department-blake-road-north-and-excelsior-boulevard,Reported ALPR — Blake Road North and Excelsior Boulevard,Hennepin County,MN,27053,44.92574425,-93.38576725,confirmed,,Hopkins Police Department,Blake Road North and Excelsior Boulevard,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-hopkins-police-department-17th-avenue-north-and-fourth-street-north,Reported ALPR — 17th Avenue North and Fourth Street North,Hennepin County,MN,27053,44.931588899999994,-93.42114534999999,confirmed,,Hopkins Police Department,17th Avenue North and Fourth Street North,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-hopkins-police-department-5th-avenue-north-and-highway-7,Reported ALPR — 5th Avenue North and Highway 7,Hennepin County,MN,27053,44.9335555,-93.4057548,confirmed,,Hopkins Police Department,5th Avenue North and Highway 7,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-hopkins-police-department-11th-avenue-south-and-smetana-road,Reported ALPR — 11th Avenue South and Smetana Road,Hennepin County,MN,27053,44.906227,-93.41423,confirmed,,Hopkins Police Department,11th Avenue South and Smetana Road,agency-jurisdiction-hopkins-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-hopkins-police-department-11th-avenue-south-and-smetana-road,1,47,50,false,false,false,,
alpr-reported-hutchinson-police-department-minnesota-highway-7-at-vale-avenue,Reported ALPR — Minnesota Highway 7 at Vale Avenue,McLeod County,MN,27085,44.8988857,-94.4331033,confirmed,,Hutchinson Police Department,Minnesota Highway 7 at Vale Avenue,,osm-intersection,true,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-hutchinson-police-department-minnesota-highway-15-at-county-road-89,Reported ALPR — Minnesota Highway 15 at County Road 89,McLeod County,MN,27085,44.8571909,-94.3756108,confirmed,,Hutchinson Police Department,Minnesota Highway 15 at County Road 89,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-lakeville-police-department-210th-street-at-keokuk-avenue-2,Reported ALPR — 210th Street at Keokuk Avenue (2),Dakota County,MN,27037,44.645276816666666,-93.29909738333333,confirmed,,Lakeville Police Department,210th Street at Keokuk Avenue (2),agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-lakeville-police-department-210th-street-at-keokuk-avenue-2,1,34,50,false,false,false,,
alpr-reported-lakeville-police-department-185th-street-at-judicial-road,Reported ALPR — 185th Street at Judicial Road,Dakota County,MN,27037,44.6814049,-93.31839000000001,confirmed,,Lakeville Police Department,185th Street at Judicial Road,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
